,Station Names,YEAR,Max Temp,Min Temp,Rainfall,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Amon_area,Amon_production,Aus_area,Aus_production,Jute_area,Jute_production,Boro_Area,Boro_Production
972,Rangpur,2006,33.3,20.78333333,140.16666669999998,80.58333333,1.066666667,3.583333333,5.9,1344335.0,1115308,6975,3612.0,34092.0,162960,922335.0,1290234.0
973,Sandwip,2006,34.1,21.41666667,259.25,82.66666667,1.716666667,3.833333333,6.35,,,,,,,,
974,Satkhira,2006,34.71666667,22.15,166.75,79.08333333,0.425,3.2,6.475,,,,,15549.0,83343,,
975,Khagrachari,2006,34.99166667,21.28333333,169.25,82.33333333,1.091666667,3.375,6.808333332999999,57594.0,61935,7384,6991.0,,,13130.0,15762.0
976,Maulavibazar,2006,34.54166667,20.00833333,163.91666669999995,80.0,0.625,3.5,6.291666667,,,,,0.0,0,,
977,Nilphamari,2006,33.98333333,20.43333333,171.08333330000005,79.41666667,1.375,3.491666667,5.733333332999999,,,,,33555.0,132878,,
978,Sylhet,2006,34.83333333,21.425,293.8333333,76.75,1.45,4.133333333,6.383333333,951905.0,785891,294787,230565.0,95.0,288,862160.0,934297.0
979,Tangail,2006,34.73333333,21.15833333,193.75,80.33333333,0.583333333,3.2833333330000003,6.208333333,340212.0,234815,7013,3412.0,,,367250.0,552594.0
980,Teknaf,2006,32.75,22.3,394.3333333,81.58333333,0.658333333,3.475,6.791666667,,,,,,,,
981,Barisal,2007,33.54166667,21.43333333,194.0,83.83333333,0.775,3.7,5.808333332999999,274950.0,173703,76115,44104.0,3900.0,12051,0.0,133230.0
982,Bhola,2007,33.15,21.65833333,194.0,83.91666667,0.533333333,3.466666667,5.308333333,314580.0,198124,123480,62360.0,55.0,91,0.0,102715.0
983,Bogra,2007,34.59166667,21.075,159.91666669999995,78.08333333,0.725,3.2,5.391666667000001,421930.0,372447,20940,15891.0,9260.0,43615,0.0,464335.0
984,Chandpur,2007,33.81666667,21.95,194.8333333,81.41666667,0.483333333,3.808333333,5.375,117990.0,77183,37490,24838.0,8920.0,32826,0.0,160920.0
985,Chittagong,2007,34.50833333,21.8,361.6666667,81.33333333,0.95,3.841666667,6.15,459145.0,456501,91835,86859.0,0.0,0,0.0,173745.0
986,Chuadanga,2007,34.91666667,20.65,149.75,81.0,0.483333333,3.308333333,6.191666667000001,89290.0,76724,20660,15796.0,36810.0,211658,0.0,77735.0
987,Comilla,2007,33.23333333,21.06666667,208.0833333,81.91666667,0.975,3.7,5.775,361495.0,276646,116225,90069.0,4320.0,19483,0.0,393100.0
988,Cox's Bazar,2007,33.525,22.3,333.8333333,79.41666667,1.275,3.791666667,6.591666667,174520.0,188959,1725,1897.0,0.0,0,0.0,98315.0
989,Dhaka,2007,33.9,21.78333333,240.4166667,74.0,0.8833333329999999,3.85,5.508333333,44170.0,25042,3490,1239.0,11700.0,45630,0.0,119520.0
990,Dinajpur,2007,34.25,20.375,131.5833333,78.91666667,0.7,3.375,6.183333332999999,568075.0,469396,19260,14343.0,11935.0,49769,0.0,397155.0
991,Faridpur,2007,34.1,21.39166667,170.0,78.5,0.85,3.2833333330000003,6.1,125510.0,79694,41920,12678.0,105260.0,559983,0.0,74980.0
992,Feni,2007,33.2,21.40833333,295.25,82.0,0.791666667,3.633333333,5.683333332999999,144220.0,145924,34435,25262.0,0.0,0,0.0,70650.0
993,Noakhali,2007,32.81666667,21.78333333,329.5833333,82.75,1.4916666669999998,3.566666667,5.875,278360.0,188034,82155,56648.0,0.0,0,0.0,109930.0
994,Ishurdi,2007,35.25,20.55,131.0833333,78.58333333,0.8916666670000001,3.35,6.55,,,,,,,,
995,Jessore,2007,35.325,20.89166667,176.58333330000005,80.66666667,1.208333333,3.058333333,5.45,330570.0,332764,72520,75625.0,36740.0,205744,0.0,339140.0
996,Khepupara,2007,33.44166667,22.05833333,269.25,81.75,1.516666667,3.516666667,6.15,,,,,,,,
997,Khulna,2007,34.00833333,21.96666667,175.91666669999995,81.83333333,0.666666667,3.633333333,6.433333332999999,274505.0,220009,10750,5557.0,1160.0,5127,0.0,85440.0
998,Kutubdia,2007,32.56666667,22.825,263.5,80.66666667,1.425,3.858333333,6.825,,,,,,,,
999,Madaripur,2007,34.06666667,21.61666667,171.75,81.91666667,0.308333333,3.391666667,5.925,94770.0,47088,20350,6707.0,49180.0,239507,0.0,98475.0
1000,Maijdee Court,2007,34.05833333,21.7,292.8333333,82.83333333,1.008333333,3.45,5.733333332999999,,,,,,,,
1001,Bagerhat,2007,34.18333333,22.325,165.5,82.0,0.816666667,3.2,6.225,268990.0,195978,12055,8669.0,630.0,2967,0.0,76710.0
1002,Mymensingh,2007,33.53333333,20.9,231.8333333,83.83333333,0.916666667,3.641666667,5.408333333,,,,,,,,
1003,Patuakhali,2007,33.86666667,21.84166667,238.0833333,84.58333333,0.8666666670000001,3.591666667,6.008333333,459925.0,283360,149595,83625.0,0.0,0,0.0,6095.0
1004,Rajshahi,2007,35.05833333,20.61666667,168.16666669999995,79.33333333,0.725,3.266666667,6.758333333,169020.0,147656,76925,67169.0,9365.0,54223,0.0,178155.0
1005,Rangamati,2007,33.90833333,20.59166667,256.3333333,81.08333333,0.6083333329999999,3.866666667,6.2,22705.0,22788,12790,7989.0,,,0.0,17755.0
1006,Rangpur,2007,33.525,20.6,169.75,80.91666667,0.85,3.558333333,5.883333333,349160.0,330083,0,0.0,24520.0,116960,0.0,285785.0
1007,Sandwip,2007,33.3,21.15833333,358.75,83.08333333,0.9,3.666666667,6.291666667,,,,,,,,
1008,Satkhira,2007,34.11666667,21.85833333,156.0,80.0,0.575,3.3,6.441666667000001,245990.0,257794,3720,3606.0,16455.0,88528,0.0,140060.0
1009,Khagrachari,2007,34.59166667,20.85833333,333.6666667,83.41666667,0.966666667,3.383333333,6.508333333,58020.0,58698,6585,5111.0,,,0.0,20915.0
1010,Maulavibazar,2007,33.375,19.41666667,209.75,82.16666667,0.808333333,3.75,5.666666667,268620.0,259350,53980,42444.0,0.0,0,0.0,88880.0
1011,Nilphamari,2007,34.375,20.20833333,157.41666669999995,79.75,1.308333333,3.141666667,5.65,257115.0,243999,0,0.0,30600.0,122706,0.0,176525.0
1012,Sylhet,2007,34.33333333,20.80833333,361.5,78.5,1.4916666669999998,4.141666667,5.591666667,314240.0,259281,107250,81782.0,85.0,264,0.0,137470.0
1013,Tangail,2007,34.3,20.75,188.1666667,80.5,0.558333333,3.175,6.125,329200.0,258364,7195,3120.0,,,0.0,375000.0
1014,Teknaf,2007,32.625,22.075,372.0833333,80.41666667,1.0,3.691666667,6.6166666670000005,,,,,,,,
1015,Barisal,2008,33.54166667,21.65,155.33333330000005,84.08333333,0.7666666670000001,3.7,6.125,285105.0,126893,79435,42882.0,5785.0,21694,36114.0,154387.0
1016,Bhola,2008,33.15,21.81666667,167.66666669999995,85.66666667,0.483333333,3.433333333,5.9,352435.0,199749,145715,79537.0,0.0,0,23529.0,134495.0
1017,Bogra,2008,33.91666667,21.25,149.25,79.16666667,0.7416666670000001,3.325,5.333333333,411435.0,365945,52555,44430.0,10390.0,46339,263922.0,466761.0
1018,Chandpur,2008,33.88333333,22.0,178.33333330000005,81.16666667,0.391666667,4.083333333,5.283333333,84070.0,42389,23450,15610.0,8675.0,30276,24615.0,164888.0
1019,Chittagong,2008,32.41666667,22.075,252.6666667,80.08333333,2.633333333,3.525,6.525,450770.0,440316,99600,93523.0,0.0,0,34025.0,158431.0
1020,Chuadanga,2008,34.10833333,20.91666667,154.25,81.33333333,0.625,3.216666667,5.9916666670000005,87165.0,86416,27555,19851.0,30300.0,184527,26917.0,104716.0
1021,Comilla,2008,33.56666667,21.14166667,171.41666669999995,81.83333333,1.083333333,3.741666667,6.675,366095.0,279798,77375,50677.0,2790.0,11718,130428.0,397944.0
1022,Cox's Bazar,2008,33.46666667,22.30833333,345.3333333,79.25,0.925,3.5333333330000003,6.633333333,161305.0,174746,1765,1837.0,0.0,0,17165.0,124899.0
1023,Dhaka,2008,33.675,22.175,198.75,74.33333333,0.933333333,3.941666667,5.566666667000001,18330.0,9691,1960,804.0,8670.0,29825,16839.0,126004.0
1024,Dinajpur,2008,33.39166667,20.5,147.66666669999995,80.75,0.6333333329999999,3.633333333,6.266666667000001,579720.0,553907,25145,17608.0,16755.0,63669,177733.0,435497.0
1025,Faridpur,2008,33.8,21.55833333,120.25,79.66666667,0.583333333,3.2833333330000003,6.3666666670000005,71050.0,38652,19740,5512.0,131720.0,508439,2941.0,94108.0
1026,Feni,2008,33.49166667,21.475,239.5,82.58333333,0.7333333329999999,3.916666667,6.166666667,107910.0,104925,32765,18206.0,0.0,0,13241.0,78201.0
1027,Noakhali,2008,32.68333333,21.675,294.25,83.75,1.208333333,3.691666667,6.075,248240.0,125346,98060,47722.0,0.0,0,89211.0,133128.0
1028,Ishurdi,2008,34.25833333,20.76666667,108.6666667,80.33333333,0.9,3.425,6.233333332999999,,,,,,,,
1029,Jessore,2008,34.85,20.8,157.33333330000005,81.58333333,1.191666667,3.15,5.4916666670000005,339730.0,354555,86660,80571.0,39280.0,210148,141547.0,375624.0
1030,Khepupara,2008,32.89166667,22.19166667,252.0,82.5,1.2,3.483333333,6.35,,,,,,,,
1031,Khulna,2008,34.03333333,22.2,133.0,81.41666667,0.3666666670000001,3.616666667,6.275,267735.0,192869,13695,8060.0,1725.0,8125,55246.0,98333.0
1032,Kutubdia,2008,32.40833333,22.525,264.25,80.08333333,1.266666667,3.683333333,7.008333333,,,,,,,,
1033,Madaripur,2008,33.76666667,21.825,139.91666669999998,82.16666667,0.441666667,3.5,6.408333333,61265.0,24551,5590,2064.0,64490.0,275372,18008.0,97753.0
1034,Maijdee Court,2008,33.825,21.975,250.3333333,82.66666667,0.775,3.466666667,6.025,,,,,,,,
1035,Bagerhat,2008,34.20833333,22.39166667,140.83333330000005,81.58333333,0.875,3.525,6.3,260955.0,136305,14390,9995.0,510.0,2438,64564.0,95134.0
1036,Mymensingh,2008,33.10833333,21.14166667,186.5833333,84.16666667,0.875,3.833333333,5.391666667000001,,,,,,,,
1037,Patuakhali,2008,33.65833333,21.9,209.5,84.16666667,0.658333333,3.5,6.1,475465.0,195319,159430,85233.0,60.0,276,490.0,7968.0
1038,Rajshahi,2008,34.25833333,20.70833333,109.5833333,79.91666667,0.8,3.358333333,6.608333332999999,170430.0,177145,105520,84331.0,13580.0,68579,65761.0,193860.0
1039,Rangamati,2008,34.55,20.86666667,148.33333330000005,79.83333333,0.541666667,3.491666667,6.408333333,18030.0,16982,15435,8723.0,,,11380.0,17017.0
1040,Rangpur,2008,32.89166667,20.575,158.91666669999995,82.0,0.8833333329999999,3.85,5.7,333875.0,265742,0,0.0,20420.0,97608,192758.0,299335.0
1041,Sandwip,2008,33.60833333,20.75833333,308.5,83.08333333,1.216666667,3.591666667,6.408333333,,,,,,,,
1042,Satkhira,2008,34.03333333,21.53333333,128.5833333,81.25,0.541666667,3.166666667,3.925,243320.0,227075,3175,2955.0,17175.0,76601,56003.0,166257.0
1043,Khagrachari,2008,34.325,20.80833333,245.4166667,83.58333333,0.933333333,3.191666667,6.7416666670000005,71655.0,61395,6545,5791.0,,,5054.0,24090.0
1044,Maulavibazar,2008,33.85,19.74166667,156.25,81.41666667,0.666666667,3.716666667,5.9,224385.0,220055,58785,46604.0,0.0,0,13008.0,104705.0
1045,Nilphamari,2008,33.4,20.25833333,161.58333330000005,80.08333333,1.291666667,3.183333333,5.883333333,265395.0,189411,0,0.0,23370.0,103997,77871.0,184055.0
1046,Sylhet,2008,34.00833333,20.96666667,279.25,79.16666667,1.375,4.325,5.85,239100.0,184106,93905,65463.0,85.0,281,10570.0,171338.0
1047,Tangail,2008,33.725,21.09166667,154.66666669999995,81.16666667,0.75,3.433333333,5.916666667,245975.0,170918,980,447.0,,,68076.0,407099.0
1048,Teknaf,2008,33.1,21.78333333,451.0,82.0,0.908333333,3.333333333,6.716666667,,,,,,,,
1049,Barisal,1973,33.11666667,21.475,239.75,83.25,1.266666667,3.966666667,7.375,,,,,,,,
1050,Bhola,1973,32.44166667,21.44166667,219.0,83.41666667,1.175,3.791666667,5.327777778,,,,,,,,
1051,Bogra,1973,33.55833333,20.95833333,209.6666667,77.16666667,0.925,2.983333333,7.766666667000001,619855.0,265960,257240,82590.0,46925.0,119825,38855.0,34375.0
1052,Chandpur,1973,32.28333333,21.975,140.75,79.0,2.116666667,2.1583333330000003,5.478603604,,,,,,,,
1053,Chittagong,1973,32.73333333,21.65,232.5833333,80.5,2.975,4.033333333,7.683333332999999,569045.0,298870,246185,100020.0,440.0,1165,151495.0,183085.0
1054,Comilla,1973,33.46666667,20.85,171.16666669999995,75.16666667,1.725,3.425,6.583838384,948270.0,407610,493115,157780.0,155125.0,530530,174750.0,150820.0
1055,Cox's Bazar,1973,32.15,22.1,293.5833333,80.58333333,2.25,3.725,7.55,,,,,,,,
1056,Dhaka,1973,33.10833333,21.35,205.3333333,78.08333333,1.3,4.025,7.733333332999999,737720.0,275915,360745,104565.0,187440.0,604730,206735.0,211130.0
1057,Dinajpur,1973,31.33333333,19.775,144.0,74.08333333,0.7416666670000001,2.866666667,6.339,741400.0,327010,274650,82835.0,79240.0,149075,11500.0,13975.0
1058,Faridpur,1973,32.925,20.03333333,216.5833333,79.25,1.233333333,3.883333333,6.607183908,742260.0,198315,539500,153000.0,241880.0,806030,57335.0,67260.0
1059,Feni,1973,31.40833333,21.26666667,251.25,80.21875,1.075,3.8,6.332183907999999,,,,,,,,
1060,Noakhali,1973,31.2,22.2,200.75,80.5,2.216666667,3.775,6.462356322000001,711710.0,277315,436350,158530.0,20720.0,61330,69950.0,77750.0
1061,Ishurdi,1973,34.6,20.3,207.1666667,74.41666667,3.225,3.891666667,6.606034482999999,,,,,,,,
1062,Jessore,1973,33.81666667,20.78333333,139.83333330000002,75.83333333,2.108333333,3.575,6.4916666670000005,536915.0,191615,561830,176050.0,152270.0,479795,19235.0,21285.0
1063,Khulna,1973,32.55833333,21.75833333,130.5,78.91666667,0.941666667,2.308333333,6.618888889,837565.0,247690,72400,20215.0,33880.0,86710,51765.0,38320.0
1064,Maijdee Court,1973,32.91666667,21.38333333,253.3333333,85.83333333,1.008333333,3.0333333330000003,6.297413793,,,,,,,,
1065,Mymensingh,1973,32.725,20.65833333,147.66666669999995,77.83333333,0.683333333,3.633333333,5.892619047999999,1082500.0,478155,729060,198725.0,303180.0,887190,149745.0,115940.0
1066,Patuakhali,1973,31.775,22.275,207.8076923,82.54059829,1.5666666669999998,4.208333333,5.734195402,655175.0,233550,98450,31860.0,1260.0,2220,56410.0,68990.0
1067,Rajshahi,1973,34.05833333,20.80833333,159.5,75.25,1.016666667,3.641666667,6.820238095,1114080.0,405005,437000,142845.0,74320.0,208940,97435.0,82030.0
1068,Rangamati,1973,33.58333333,22.18333333,213.0,79.16666667,1.5666666669999998,3.891666667,6.455864198,,,,,,,,
1069,Rangpur,1973,30.93333333,19.75833333,186.4166667,84.83333333,0.8666666670000001,2.891666667,6.424761905,1298620.0,631115,827775,247375.0,393075.0,1108195,37270.0,33335.0
1070,Sandwip,1973,32.1,23.54166667,349.1666667,81.75,2.141666667,3.108333333,6.600617284,,,,,,,,
1071,Satkhira,1973,34.05,21.375,148.33333330000005,74.5,0.925,3.825,6.538611111,,,,,,,,
1072,Maulavibazar,1973,33.68333333,19.3,206.9166667,85.33333333,0.541666667,3.208333333,6.355654762,,,,,,,,
1073,Sylhet,1973,30.6,20.15833333,322.5833333,78.41666667,1.25,4.275,7.158333333,1038635.0,414990,248635,82385.0,21055.0,50530,628865.0,408220.0
1074,Barisal,2009,34.225,21.875,151.66666669999995,82.5,2.266666667,3.441666667,6.641666667000001,312325.0,234919,90050,49954.0,5425.0,18879,36114.0,154387.0
1075,Bhola,2009,33.825,22.125,160.0,84.33333333,1.216666667,3.1583333330000003,6.391666667000001,406840.0,299196,163745,87298.0,0.0,0,23529.0,134495.0
1076,Bogra,2009,34.68333333,21.19166667,117.5,76.83333333,2.633333333,2.966666667,5.875,443735.0,386283,71915,60130.0,8830.0,39470,263922.0,466761.0
1077,Chandpur,2009,34.39166667,22.15833333,128.8333333,79.58333333,2.083333333,3.85,4.6,118510.0,79282,31390,23942.0,6590.0,24713,24615.0,164888.0
1078,Chittagong (City-Ambagan),2009,34.13055556,21.79444444,243.9444444,78.88888889,3.3027777780000003,3.4,6.411130628,,,,,,,,
1079,Chittagong,2009,32.925,22.25,288.4166667,78.41666667,3.583333333,3.383333333,6.408333333,474045.0,469112,103450,102177.0,0.0,0,34025.0,158431.0
1080,Chuadanga,2009,35.07536232,20.85036232,129.4444444,79.71296296,0.917028986,2.841666667,6.336111111,97585.0,94440,33950,27860.0,24870.0,160163,26917.0,104716.0
1081,Comilla,2009,34.18333333,21.36666667,152.0,80.41666667,2.25,3.333333333,6.966666667,382070.0,327417,124460,99278.0,2530.0,10778,130428.0,397944.0
1082,Cox's Bazar,2009,34.06666667,22.56666667,273.5833333,77.83333333,3.991666667,3.375,6.683333332999999,176510.0,212418,1785,1871.0,0.0,0,17165.0,124899.0
1083,Dhaka,2009,34.65833333,22.53333333,160.91666669999995,70.5,1.733333333,3.508333333,6.066666667000001,39990.0,28872,2780,1492.0,13895.0,55858,16839.0,126004.0
1084,Dinajpur,2009,33.95833333,20.53333333,168.75,78.16666667,1.625,3.183333333,6.358333332999999,604585.0,602007,22755,22245.0,13560.0,55732,177733.0,435497.0
1085,Faridpur,2009,34.975,21.68333333,179.41666669999995,77.08333333,2.025,2.816666667,6.55,127510.0,96689,35265,14034.0,131455.0,573144,2941.0,94108.0
1086,Feni,2009,33.725,21.61666667,248.75,78.08333333,2.2,3.566666667,6.2416666670000005,127440.0,125732,34055,24654.0,0.0,0,13241.0,78201.0
1087,Noakhali,2009,33.41666667,22.10833333,256.6666667,82.66666667,2.575,3.866666667,6.4,279060.0,193174,100010,50873.0,0.0,0,89211.0,133128.0
1088,Ishurdi,2009,35.24166667,20.775,107.6666667,77.0,2.45,3.083333333,6.383333333,,,,,,,,
1089,Jessore,2009,36.25,20.83333333,132.0,78.58333333,4.216666667,2.508333333,5.308333333,349635.0,346735,99345,93031.0,32445.0,189479,141547.0,375624.0
1090,Khepupara,2009,33.725,22.36666667,190.75,81.25,3.058333333,3.233333333,6.433333332999999,,,,,,,,
1091,Khulna,2009,35.04166667,22.4,150.5,79.5,1.583333333,3.1583333330000003,6.575,264390.0,212203,18980,11594.0,1780.0,7903,55246.0,98333.0
1092,Kutubdia,2009,32.625,22.69166667,221.5,78.58333333,2.15,3.516666667,6.941666667000001,,,,,,,,
1093,Madaripur,2009,34.81666667,21.7,131.6666667,81.0,0.683333333,3.225,6.658333333,69030.0,35699,8535,3858.0,57840.0,313493,18008.0,97753.0
1094,Maijdee Court,2009,34.35,22.49166667,234.0,82.0,2.0333333330000003,3.383333333,6.458333333,,,,,,,,
1095,Bagerhat,2009,34.98333333,22.68333333,143.33333330000005,80.33333333,2.716666667,3.525,6.5,261570.0,173540,20650,13926.0,860.0,4085,64564.0,95134.0
1096,Mymensingh,2009,33.64166667,21.24166667,138.5,82.41666667,0.825,3.4083333330000003,5.858333332999999,,,,,,,,
1097,Patuakhali,2009,34.68333333,22.23333333,192.4166667,83.66666667,1.983333333,3.291666667,6.666666667,490345.0,267998,165350,105189.0,0.0,0,490.0,7968.0
1098,Rajshahi,2009,35.25,20.68333333,86.91666667,77.08333333,2.0333333330000003,2.966666667,6.65,171015.0,179016,123455,115356.0,14050.0,75870,52939.0,195615.0
1099,Rangamati,2009,34.46666667,20.95,199.5833333,78.41666667,2.233333333,3.025,6.633333333,24075.0,22333,16345,9965.0,,,11380.0,17017.0
1100,Rangpur,2009,33.51666667,20.7,184.75,80.58333333,2.441666667,3.491666667,5.683333332999999,348050.0,320885,0,0.0,16140.0,81184,193389.0,304290.0
1101,Sandwip,2009,33.6,21.65833333,301.1666667,82.5,2.2,3.5,6.708333333,,,,,,,,
1102,Satkhira,2009,35.11666667,21.625,120.8333333,79.16666667,1.6166666669999998,2.816666667,6.341666667,272105.0,287569,6080,4559.0,16475.0,78586,56003.0,166257.0
1103,Khagrachari,2009,34.66666667,21.175,259.9166667,82.08333333,2.525,2.825,6.933333332999999,72520.0,75935,6440,4864.0,,,5054.0,24090.0
1104,Maulavibazar,2009,34.275,19.63333333,204.3333333,80.41666667,2.941666667,3.433333333,6.325,238705.0,241094,46570,37638.0,0.0,0,13008.0,104705.0
1105,Nilphamari,2009,33.55119048,20.13253968,178.8055556,76.62698413,1.979761905,2.933333333,5.902777778,265440.0,263782,0,0.0,20915.0,98301,111056.0,188666.0
1106,Sylhet,2009,34.38333333,21.29166667,273.9166667,76.83333333,3.366666667,4.108333333,6.25,329120.0,293659,104500,74520.0,0.0,0,10570.0,171338.0
1107,Tangail,2009,34.975,20.98333333,115.9166667,78.41666667,2.391666667,3.075,5.891666667000001,317530.0,232731,2770,1163.0,,,68076.0,407099.0
1108,Teknaf,2009,33.01666667,22.25833333,332.25,80.25,3.366666667,3.325,6.716666667,,,,,,,,
1109,Barisal,2013,33.73333333,21.41666667,193.4166667,82.83333333,2.091666667,3.7,6.175,,,86116,56747.0,,,66655.0,150147.0
1110,Bhola,2013,33.80833333,21.45833333,182.8333333,82.5,1.841666667,3.416666667,5.433333332999999,172508.0,318800,151146,93360.0,,,15735.0,136307.0
1111,Bogra,2013,34.49166667,21.225,101.5833333,76.91666667,2.391666667,3.516666667,5.316666667,,,57296,50923.0,,,98664.0,454736.0
1112,Chandpur,2013,34.01666667,21.825,212.0833333,80.08333333,2.358333333,3.933333333,5.175,47187.0,90938,24725,22360.0,,,13211.0,161352.0
1113,Chittagong (City-Ambagan),2013,34.025,21.71666667,198.25,77.33333333,3.141666667,3.691666667,6.411130628,,,,,,,,
1114,Chittagong,2013,32.58333333,21.98333333,213.4166667,79.83333333,6.45,3.566666667,6.742666667000001,,,108712,107343.0,,,25239.0,165897.0
1115,Chuadanga,2013,34.93333333,20.26666667,97.08333333,80.41666667,2.05,3.125,5.9,43485.0,119763,20271,20089.0,,,15189.0,96867.0
1116,Comilla,2013,33.65,21.25833333,136.91666669999998,80.16666667,2.2,3.516666667,6.416666667,,,166611,161670.0,,,77756.0,395077.0
1117,Cox's Bazar,2013,33.73333333,22.3,338.25,79.16666667,2.975,3.75,6.208333333,73289.0,221199,5676,5690.0,,,15990.0,122233.0
1118,Dhaka,2013,34.175,22.19166667,132.5,71.25,2.183333333,3.733333333,5.1,19079.0,27797,1241,752.0,,,3383.0,117168.0
1119,Dinajpur,2013,34.125,20.05833333,152.25,78.0,1.7416666669999998,3.541666667,5.9,245924.0,631882,54201,30776.0,,,73438.0,425555.0
1120,Faridpur,2013,34.34166667,21.375,136.58333330000002,78.5,2.083333333,3.175,5.9,58281.0,116323,20142,9068.0,,,1162.0,79710.0
